R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YIL044C	AGE2	0.460606	0.825504	-130497	584371	694167	88921.2	43085.8	4	8	wilcoxon	E
YOL113W	SKM1	0.0727273	0.476043	-130068	676047	719411	42867.3	42137.9	4	8	wilcoxon	E
YDR015C	YDR015C	0.109091	0.535963	-129906	671617	746686	41311.7	42406.2	4	8	wilcoxon	E
YPL182C	YPL182C	0.282828	0.70499	-129880	654196	696581	62822.8	18351.5	4	8	wilcoxon	E
YFL020C	PAU5	0.0161616	0.265289	-129719	643801	722358	24566.3	16917.8	4	8	wilcoxon	E
YDR375C	BCS1	0.0282828	0.341247	-128996	425549	518026	34625.5	17046.3	4	8	wilcoxon	E
YDR446W	ECM11	0.109091	0.535963	-128463	747365	762529	22208.8	48945.4	4	8	wilcoxon	E
YGR286C	BIO2	0.0282828	0.341247	-128341	655048	699925	62784.7	33780.2	4	8	wilcoxon	E
YPL139C	UME1	0.0161616	0.265289	-127602	673236	742295	24752.4	25166.3	4	8	wilcoxon	E
YGL080W	FMP37	0.0484848	0.412316	-126919	571907	633441	34734.7	37411.6	4	8	wilcoxon	E
YOL081W	IRA2	0.00808081	0.18399	-126588	416596	516121	20991.6	22922.6	4	8	wilcoxon	E
YKL199C	YKT9	0.153535	0.592728	-126344	682555	731523	62348.6	28511.5	4	8	wilcoxon	E
YGL126W	SCS3	0.0484848	0.412316	-126018	692514	765298	46813.4	25664.3	4	8	wilcoxon	E
YNL119W	NCS2	0.0727273	0.476043	-125576	380535	437553	30741.2	34674.4	4	8	wilcoxon	E
YFL042C	YFL042C	0.0282828	0.341247	-125451	636040	706145	39879.9	23767.1	4	8	wilcoxon	E
YPL101W	ELP4	0.00808081	0.18399	-125403	262328	351584	12935.8	33796.2	4	8	wilcoxon	E
YDL065C	PEX19	0.0484848	0.412316	-125399	448193	516047	30212.5	39510.7	4	8	wilcoxon	E
YBR185C	MBA1	0.0040404	0.130619	-125394	598139	660449	8628.02	21988	4	8	wilcoxon	E
YGL170C	SPO74	0.0282828	0.341247	-125372	683878	738094	30077.1	28527.4	4	8	wilcoxon	E
YBR208C	DUR1	0.00808081	0.18399	-124969	724124	766390	33307	19846.7	4	8	wilcoxon	E
YER145C	FTR1	0.282828	0.70499	-124966	617911	690326	40781.3	26339.3	4	8	wilcoxon	E
YBR195C	MSI1	0.0161616	0.265289	-124861	586975	644523	34310.7	19335.8	4	8	wilcoxon	E
YFL019C	YFL019C	0.0282828	0.341247	-124551	696538	739850	31947	29417.2	4	8	wilcoxon	E
YJL192C	SOP4	0.214141	0.652438	-124526	598414	666143	68291.1	21890.7	4	8	wilcoxon	E
